species,day,time,mq135Value
Tuna,2,09:39:53.032325,74
Tuna,2,09:39:54.244896,70
Tuna,2,09:39:55.442901,72
Tuna,2,09:39:56.657133,72
Tuna,2,09:39:57.852404,73
Tuna,2,09:39:59.060021,70
Tuna,2,09:40:00.262430,69
Tuna,2,09:40:01.476875,71
Tuna,2,09:40:02.671183,70
Tuna,2,09:40:03.879367,72
Tuna,2,09:40:05.091572,74
Tuna,2,09:40:06.298286,73
Tuna,2,09:40:07.500266,70
Tuna,2,09:40:08.703345,71
Tuna,2,09:40:47.512844,78
Tuna,2,09:40:48.620430,73
Tuna,2,09:40:49.826827,77
Tuna,2,09:40:51.019705,75
Tuna,2,09:40:52.227128,79
Tuna,2,09:40:53.431939,78
Tuna,2,09:40:54.651062,77
Tuna,2,09:40:55.847679,76
Tuna,2,09:40:57.060443,79
Tuna,2,09:40:58.262829,77
Tuna,2,09:40:59.462659,78
Tuna,2,09:41:00.666053,75
Tuna,2,09:41:01.877810,75
Tuna,2,09:41:03.087487,76
Tuna,2,09:41:04.287973,74
Tuna,2,09:41:05.484677,73
Tuna,2,09:41:06.694071,77
Tuna,2,09:41:07.903803,77
Tuna,2,09:41:09.103174,76
Tuna,2,09:41:10.315692,77
Tuna,2,09:41:11.516136,78
Tuna,2,09:42:43.187461,71
Tuna,2,09:42:44.294973,67
Tuna,2,09:42:45.489190,69
Tuna,2,09:42:46.691861,66
Tuna,2,09:42:47.907845,71
Tuna,2,09:42:49.102464,71
Tuna,2,09:42:50.313672,68
Tuna,2,09:42:51.523139,72
Tuna,2,09:42:52.731276,70
Tuna,2,09:42:53.930802,71
Tuna,2,09:42:55.134730,71
Tuna,2,09:42:56.336463,68
Tuna,2,09:42:57.547540,72
Tuna,2,09:42:58.746821,70
Tuna,2,09:42:59.960982,70
Tuna,2,09:43:01.155606,70
Tuna,2,09:43:02.362986,72
Tuna,2,09:43:03.574461,67
Tuna,2,09:43:04.779201,67
Tuna,2,09:43:05.982900,72
Tuna,2,09:43:07.196270,72
Tuna,2,09:43:57.839686,72
Tuna,2,09:43:58.944059,69
Tuna,2,09:44:00.147191,70
Tuna,2,09:44:01.345803,72
Tuna,2,09:44:02.555860,73
Tuna,2,09:44:03.764071,70
Tuna,2,09:44:04.960610,72
Tuna,2,09:44:06.178363,73
Tuna,2,09:44:07.381004,70
Tuna,2,09:44:08.586284,73
Tuna,2,09:44:09.783751,71
Tuna,2,09:44:10.998749,71
Tuna,2,09:44:12.204082,71
Tuna,2,09:44:13.410355,74
Tuna,2,09:44:14.610950,70
Tuna,2,09:44:15.811594,72
Tuna,2,09:44:17.018169,71
Tuna,2,09:44:18.232659,72
Tuna,2,09:44:19.426451,73
Tuna,2,09:44:20.637197,71
Tuna,2,09:44:21.837433,74
Tuna,2,09:44:54.690887,72
Tuna,2,09:44:55.803629,72
Tuna,2,09:44:56.999761,71
Tuna,2,09:44:58.202900,75
Tuna,2,09:44:59.421208,72
Tuna,2,09:45:00.623923,74
Tuna,2,09:45:01.826269,72
Tuna,2,09:45:03.035532,75
Tuna,2,09:45:04.232618,74
Tuna,2,09:45:05.445752,72
Tuna,2,09:45:06.642864,68
Tuna,2,09:45:07.844974,69
Tuna,2,09:45:09.054099,69
Tuna,2,09:45:10.256215,70
Tuna,2,09:45:11.466341,72
Tuna,2,09:45:12.673459,71
Tuna,2,09:45:13.886579,73
Tuna,2,09:45:15.082690,73
Tuna,2,09:45:16.288815,73
Tuna,2,09:45:17.501936,71
Tuna,2,09:45:18.699042,70
Tuna,2,09:45:58.122913,72
Tuna,2,09:45:59.227535,71
Tuna,2,09:46:00.418544,69
Tuna,2,09:46:01.621115,65
Tuna,2,09:46:02.836255,70
Tuna,2,09:46:04.029470,69
Tuna,2,09:46:05.247151,72
Tuna,2,09:46:06.441504,72
Tuna,2,09:46:07.659896,70
Tuna,2,09:46:08.862639,66
Tuna,2,09:46:10.065648,69
Tuna,2,09:46:11.266951,70
Tuna,2,09:46:12.469133,70
Tuna,2,09:46:13.687912,66
Tuna,2,09:46:14.889514,66
Tuna,2,09:46:16.088195,72
Tuna,2,09:46:17.296690,69
Tuna,2,09:46:18.504318,67
Tuna,2,09:46:19.703498,70
Tuna,2,09:46:20.918383,67
Tuna,2,09:46:22.121137,70
Tuna,2,09:47:32.704120,66
Tuna,2,09:47:33.815144,71
Tuna,2,09:47:34.994329,69
Tuna,2,09:47:36.201456,73
Tuna,2,09:47:37.408575,73
Tuna,2,09:47:38.619706,72
Tuna,2,09:47:39.816831,70
Tuna,2,09:47:41.028967,67
Tuna,2,09:47:42.226076,72
Tuna,2,09:47:43.437211,71
Tuna,2,09:47:44.644322,69
Tuna,2,09:47:45.849152,67
Tuna,2,09:47:47.058470,73
Tuna,2,09:47:48.255754,70
Tuna,2,09:47:49.470165,68
Tuna,2,09:47:50.667371,71
Tuna,2,09:47:51.870815,71
Tuna,2,09:47:53.075839,73
Tuna,2,09:47:54.283776,68
Tuna,2,09:47:55.483398,71
Tuna,2,09:47:56.700291,68
Tuna,2,09:49:39.670200,72
Tuna,2,09:49:40.781501,73
Tuna,2,09:49:41.945127,71
Tuna,2,09:49:43.151242,74
Tuna,2,09:49:44.359361,68
Tuna,2,09:49:45.561477,72
Tuna,2,09:49:46.769603,73
Tuna,2,09:49:47.974254,72
Tuna,2,09:49:49.185371,69
Tuna,2,09:49:50.387474,72
Tuna,2,09:49:51.594705,70
Tuna,2,09:49:52.797834,72
Tuna,2,09:49:54.003065,76
Tuna,2,09:49:55.203189,72
Tuna,2,09:49:56.415317,74
Tuna,2,09:49:57.619431,75
Tuna,2,09:49:58.831000,70
Tuna,2,09:50:00.028653,72
Tuna,2,09:50:01.240472,73
Tuna,2,09:50:02.440399,69
Tuna,2,09:50:03.648512,75
Tuna,2,10:57:12.918188,77
Tuna,2,10:57:14.029900,82
Tuna,2,10:57:15.213966,83
Tuna,2,10:57:16.427892,82
Tuna,2,10:57:17.626383,77
Tuna,2,10:57:18.836142,78
Tuna,2,10:57:20.050805,82
Tuna,2,10:57:21.249724,81
Tuna,2,10:57:22.455502,80
Tuna,2,10:57:23.667943,77
Tuna,2,10:57:24.868523,79
Tuna,2,10:57:26.075730,81
Tuna,2,10:57:27.270821,76
Tuna,2,10:57:28.485149,80
Tuna,2,10:57:29.683902,83
Tuna,2,10:57:30.892761,82
Tuna,2,10:57:32.096151,80
Tuna,2,10:57:33.300697,76
Tuna,2,10:57:34.515109,80
Tuna,2,10:57:35.722369,79
Tuna,2,10:57:36.923863,80
Tuna,2,10:58:05.597231,75
Tuna,2,10:58:06.704280,73
Tuna,2,10:58:07.900370,72
Tuna,2,10:58:09.100802,69
Tuna,2,10:58:10.299914,73
Tuna,2,10:58:11.516046,73
Tuna,2,10:58:12.720162,72
Tuna,2,10:58:13.919288,71
Tuna,2,10:58:15.128400,75
Tuna,2,10:58:16.327500,73
Tuna,2,10:58:17.542633,72
Tuna,2,10:58:18.740752,72
Tuna,2,10:58:19.952883,72
Tuna,2,10:58:21.152999,73
Tuna,2,10:58:22.358126,70
Tuna,2,10:58:23.571256,69
Tuna,2,10:58:24.768370,74
Tuna,2,10:58:25.973541,69
Tuna,2,10:58:27.173603,73
Tuna,2,10:58:28.383738,71
Tuna,2,10:58:29.598869,71
Tuna,2,10:58:58.488688,76
Tuna,2,10:58:59.601614,75
Tuna,2,10:59:00.798762,77
Tuna,2,10:59:02.005898,75
Tuna,2,10:59:03.203597,79
Tuna,2,10:59:04.418387,76
Tuna,2,10:59:05.615967,79
Tuna,2,10:59:06.828161,77
Tuna,2,10:59:08.030378,77
Tuna,2,10:59:09.236637,76
Tuna,2,10:59:10.436640,77
Tuna,2,10:59:11.645699,76
Tuna,2,10:59:12.843810,80
Tuna,2,10:59:14.062355,81
Tuna,2,10:59:15.260099,78
Tuna,2,10:59:16.468025,79
Tuna,2,10:59:17.677004,80
Tuna,2,10:59:18.875171,76
Tuna,2,10:59:20.082540,80
Tuna,2,10:59:21.283526,78
Tuna,2,10:59:22.495822,79
Tuna,2,11:00:49.800471,92
Tuna,2,11:00:50.904805,94
Tuna,2,11:00:52.105343,91
Tuna,2,11:00:53.305220,92
Tuna,2,11:00:54.518507,91
Tuna,2,11:00:55.713498,94
Tuna,2,11:00:56.923496,92
Tuna,2,11:00:58.137047,95
Tuna,2,11:00:59.339719,94
Tuna,2,11:01:00.534438,92
Tuna,2,11:01:01.744653,89
Tuna,2,11:01:02.959268,94
Tuna,2,11:01:04.154606,88
Tuna,2,11:01:05.366535,94
Tuna,2,11:01:06.568017,93
Tuna,2,11:01:07.776518,92
Tuna,2,11:01:08.976285,89
Tuna,2,11:01:10.193465,92
Tuna,2,11:01:11.398783,94
Tuna,2,11:01:12.590884,92
Tuna,2,11:01:13.796003,93
Tuna,2,11:01:44.356320,92
Tuna,2,11:01:45.461332,92
Tuna,2,11:01:46.642768,91
Tuna,2,11:01:47.851154,95
Tuna,2,11:01:49.066987,93
Tuna,2,11:01:50.262535,90
Tuna,2,11:01:51.474021,95
Tuna,2,11:01:52.684101,92
Tuna,2,11:01:53.885930,93
Tuna,2,11:01:55.082105,95
Tuna,2,11:01:56.298508,91
Tuna,2,11:01:57.494574,92
Tuna,2,11:01:58.710006,92
Tuna,2,11:01:59.903504,93
Tuna,2,11:02:01.120254,94
Tuna,2,11:02:02.326692,93
Tuna,2,11:02:03.530816,94
Tuna,2,11:02:04.728239,95
Tuna,2,11:02:05.938374,89
Tuna,2,11:02:07.141481,96
Tuna,2,11:02:08.352604,95
Tuna,2,11:02:39.064548,78
Tuna,2,11:02:40.171571,76
Tuna,2,11:02:41.358673,78
Tuna,2,11:02:42.560209,78
Tuna,2,11:02:43.772610,75
Tuna,2,11:02:44.969160,76
Tuna,2,11:02:46.181024,77
Tuna,2,11:02:47.378343,77
Tuna,2,11:02:48.591068,74
Tuna,2,11:02:49.801545,76
Tuna,2,11:02:50.993765,75
Tuna,2,11:02:52.208414,75
Tuna,2,11:02:53.416610,76
Tuna,2,11:02:54.617106,77
Tuna,2,11:02:55.830116,77
Tuna,2,11:02:57.032772,80
Tuna,2,11:02:58.235522,81
Tuna,2,11:02:59.444789,81
Tuna,2,11:03:00.648200,82
Tuna,2,11:03:01.851944,89
Tuna,2,11:03:03.048541,84
Tuna,2,11:03:38.184035,84
Tuna,2,11:03:39.288483,85
Tuna,2,11:03:40.487564,83
Tuna,2,11:03:41.681715,80
Tuna,2,11:03:42.897974,84
Tuna,2,11:03:44.097164,82
Tuna,2,11:03:45.302744,84
Tuna,2,11:03:46.506595,84
Tuna,2,11:03:47.720967,84
Tuna,2,11:03:48.920177,81
Tuna,2,11:03:50.119931,81
Tuna,2,11:03:51.329300,80
Tuna,2,11:03:52.531365,84
Tuna,2,11:03:53.741586,82
Tuna,2,11:03:54.947052,84
Tuna,2,11:03:56.148337,87
Tuna,2,11:03:57.358251,84
Tuna,2,11:03:58.557585,81
Tuna,2,11:03:59.773225,84
Tuna,2,11:04:00.978249,88
Tuna,2,11:04:02.173352,86
Tuna,2,11:04:44.217994,73
Tuna,2,11:04:45.326215,76
Tuna,2,11:04:46.519903,71
Tuna,2,11:04:47.721884,75
Tuna,2,11:04:48.928740,75
Tuna,2,11:04:50.141227,75
Tuna,2,11:04:51.339921,75
Tuna,2,11:04:52.547203,75
Tuna,2,11:04:53.758313,72
Tuna,2,11:04:54.962884,77
Tuna,2,11:04:56.171294,78
Tuna,2,11:04:57.366122,73
Tuna,2,11:04:58.569505,78
Tuna,2,11:04:59.775777,79
Tuna,2,11:05:00.989452,78
Tuna,2,11:05:02.191872,79
Tuna,2,11:05:03.394552,75
Tuna,2,11:05:04.595644,81
Tuna,2,11:05:05.815426,78
Tuna,2,11:05:07.015255,78
Tuna,2,11:05:08.218059,78
Tuna,2,11:05:49.732819,94
Tuna,2,11:05:50.842204,91
Tuna,2,11:05:52.025213,88
Tuna,2,11:05:53.241407,90
Tuna,2,11:05:54.440738,88
Tuna,2,11:05:55.651675,91
Tuna,2,11:05:56.853594,87
Tuna,2,11:05:58.063577,90
Tuna,2,11:05:59.256137,91
Tuna,2,11:06:00.466709,91
Tuna,2,11:06:01.667070,85
Tuna,2,11:06:02.885621,91
Tuna,2,11:06:04.082937,90
Tuna,2,11:06:05.292182,90
Tuna,2,11:06:06.491442,90
Tuna,2,11:06:07.707685,92
Tuna,2,11:06:08.902136,93
Tuna,2,11:06:10.114474,89
Tuna,2,11:06:11.321724,90
Tuna,2,11:06:12.518836,89
Tuna,2,11:06:13.725952,92
Tuna,2,11:06:45.917024,94
Tuna,2,11:06:47.031129,94
Tuna,2,11:06:48.213381,89
Tuna,2,11:06:49.430020,93
Tuna,2,11:06:50.631246,92
Tuna,2,11:06:51.841154,94
Tuna,2,11:06:53.035270,92
Tuna,2,11:06:54.252626,94
Tuna,2,11:06:55.460214,92
Tuna,2,11:06:56.663545,88
Tuna,2,11:06:57.871853,92
Tuna,2,11:06:59.069894,94
Tuna,2,11:07:00.281138,93
Tuna,2,11:07:01.478928,96
Tuna,2,11:07:02.679044,94
Tuna,2,11:07:03.898581,96
Tuna,2,11:07:05.091319,94
Tuna,2,11:07:06.305405,95
Tuna,2,11:07:07.505849,94
Tuna,2,11:07:08.710188,95
Tuna,2,11:07:09.922334,91
Mackerel,3,08:46:16.543111,81
Mackerel,3,08:46:17.650537,81
Mackerel,3,08:46:18.825354,85
Mackerel,3,08:46:20.037314,82
Mackerel,3,08:46:21.242584,80
Mackerel,3,08:46:22.449217,81
Mackerel,3,08:46:23.656858,85
Mackerel,3,08:46:24.858539,82
Mackerel,3,08:46:26.059761,85
Mackerel,3,08:46:27.268730,84
Mackerel,3,08:46:28.476058,85
Mackerel,3,08:46:29.677614,88
Mackerel,3,08:46:30.891889,88
Mackerel,3,08:46:32.086967,84
Mackerel,3,08:46:33.288314,85
Mackerel,3,08:46:34.505889,88
Mackerel,3,08:46:35.709059,84
Mackerel,3,08:46:36.916910,86
Mackerel,3,08:46:38.114121,85
Mackerel,3,08:46:39.319217,86
Mackerel,3,08:46:40.528449,82
Mackerel,3,08:47:53.022837,87
Mackerel,3,08:47:54.132129,86
Mackerel,3,08:47:55.302566,88
Mackerel,3,08:47:56.512279,85
Mackerel,3,08:47:57.710258,87
Mackerel,3,08:47:58.916074,89
Mackerel,3,08:48:00.119886,83
Mackerel,3,08:48:01.324171,85
Mackerel,3,08:48:02.528817,86
Mackerel,3,08:48:03.734413,85
Mackerel,3,08:48:04.954737,89
Mackerel,3,08:48:06.147962,90
Mackerel,3,08:48:07.362703,88
Mackerel,3,08:48:08.561478,86
Mackerel,3,08:48:09.767530,89
Mackerel,3,08:48:10.973648,85
Mackerel,3,08:48:12.182506,87
Mackerel,3,08:48:13.391636,89
Mackerel,3,08:48:14.589229,88
Mackerel,3,08:48:15.794262,82
Mackerel,3,08:48:17.006423,85
Mackerel,3,08:48:51.684751,83
Mackerel,3,08:48:52.802647,82
Mackerel,3,08:48:53.964182,86
Mackerel,3,08:48:55.171777,83
Mackerel,3,08:48:56.381514,86
Mackerel,3,08:48:57.578808,82
Mackerel,3,08:48:58.785986,86
Mackerel,3,08:48:59.993226,85
Mackerel,3,08:49:01.195416,84
Mackerel,3,08:49:02.398535,80
Mackerel,3,08:49:03.610675,84
Mackerel,3,08:49:04.814808,85
Mackerel,3,08:49:06.025161,88
Mackerel,3,08:49:07.232133,85
Mackerel,3,08:49:08.434602,81
Mackerel,3,08:49:09.638564,84
Mackerel,3,08:49:10.844268,85
Mackerel,3,08:49:12.049155,85
Mackerel,3,08:49:13.259239,84
Mackerel,3,08:49:14.461164,85
Mackerel,3,08:49:15.672123,82
Mackerel,3,08:49:47.154937,84
Mackerel,3,08:49:48.271410,81
Mackerel,3,08:49:49.435373,84
Mackerel,3,08:49:50.642116,85
Mackerel,3,08:49:51.851307,81
Mackerel,3,08:49:53.051861,85
Mackerel,3,08:49:54.263473,83
Mackerel,3,08:49:55.466795,84
Mackerel,3,08:49:56.674765,86
Mackerel,3,08:49:57.883172,84
Mackerel,3,08:49:59.085814,85
Mackerel,3,08:50:00.294951,82
Mackerel,3,08:50:01.502261,85
Mackerel,3,08:50:02.696444,81
Mackerel,3,08:50:03.908580,80
Mackerel,3,08:50:05.105700,85
Mackerel,3,08:50:06.316842,84
Mackerel,3,08:50:07.527975,83
Mackerel,3,08:50:08.729101,86
Mackerel,3,08:50:09.941242,85
Mackerel,3,08:50:11.139357,85
Mackerel,3,08:50:42.223572,85
Mackerel,3,08:50:43.340756,85
Mackerel,3,08:50:44.505675,84
Mackerel,3,08:50:45.712947,83
Mackerel,3,08:50:46.913144,83
Mackerel,3,08:50:48.115862,81
Mackerel,3,08:50:49.322393,84
Mackerel,3,08:50:50.536231,85
Mackerel,3,08:50:51.742686,84
Mackerel,3,08:50:52.951346,83
Mackerel,3,08:50:54.157393,84
Mackerel,3,08:50:55.359000,85
Mackerel,3,08:50:56.559591,84
Mackerel,3,08:50:57.775206,87
Mackerel,3,08:50:58.975154,85
Mackerel,3,08:51:00.185821,87
Mackerel,3,08:51:01.389679,79
Mackerel,3,08:51:02.594848,83
Mackerel,3,08:51:03.794149,82
Mackerel,3,08:51:04.994972,84
Mackerel,3,08:51:06.202381,84
Mackerel,3,08:51:35.544617,83
Mackerel,3,08:51:36.660284,82
Mackerel,3,08:51:37.848816,84
Mackerel,3,08:51:39.048027,83
Mackerel,3,08:51:40.255406,83
Mackerel,3,08:51:41.461322,85
Mackerel,3,08:51:42.663813,82
Mackerel,3,08:51:43.871155,84
Mackerel,3,08:51:45.079867,83
Mackerel,3,08:51:46.276710,82
Mackerel,3,08:51:47.482207,82
Mackerel,3,08:51:48.696149,84
Mackerel,3,08:51:49.896442,82
Mackerel,3,08:51:51.098121,85
Mackerel,3,08:51:52.312686,84
Mackerel,3,08:51:53.508742,83
Mackerel,3,08:51:54.725944,86
Mackerel,3,08:51:55.930660,79
Mackerel,3,08:51:57.132220,83
Mackerel,3,08:51:58.335789,83
Mackerel,3,08:51:59.540647,84
Mackerel,3,08:53:21.116865,85
Mackerel,3,08:53:22.233669,83
Mackerel,3,08:53:23.411404,80
Mackerel,3,08:53:24.628643,83
Mackerel,3,08:53:25.832705,87
Mackerel,3,08:53:27.031379,81
Mackerel,3,08:53:28.239894,83
Mackerel,3,08:53:29.441497,84
Mackerel,3,08:53:30.639494,85
Mackerel,3,08:53:31.849287,85
Mackerel,3,08:53:33.059949,84
Mackerel,3,08:53:34.266809,83
Mackerel,3,08:53:35.473632,83
Mackerel,3,08:53:36.673624,84
Mackerel,3,08:53:37.884475,84
Mackerel,3,08:53:39.083483,83
Mackerel,3,08:53:40.288292,81
Mackerel,3,08:53:41.500618,81
Mackerel,3,08:53:42.706818,80
Mackerel,3,08:53:43.913885,82
Mackerel,3,08:53:45.111605,80
Mackerel,3,08:54:23.131952,82
Mackerel,3,08:54:24.236987,85
Mackerel,3,08:54:25.408087,83
Mackerel,3,08:54:26.619218,83
Mackerel,3,08:54:27.828355,85
Mackerel,3,08:54:29.027475,81
Mackerel,3,08:54:30.240618,84
Mackerel,3,08:54:31.441745,84
Mackerel,3,08:54:32.643871,84
Mackerel,3,08:54:33.853022,83
Mackerel,3,08:54:35.054131,85
Mackerel,3,08:54:36.267268,86
Mackerel,3,08:54:37.470523,84
Mackerel,3,08:54:38.673055,83
Mackerel,3,08:54:39.881158,85
Mackerel,3,08:54:41.084895,84
Mackerel,3,08:54:42.287130,87
Mackerel,3,08:54:43.501931,84
Mackerel,3,08:54:44.697411,84
Mackerel,3,08:54:45.911868,87
Mackerel,3,08:54:47.118286,83
Mackerel,3,08:55:35.328096,80
Mackerel,3,08:55:36.435079,86
Mackerel,3,08:55:37.621453,80
Mackerel,3,08:55:38.819606,80
Mackerel,3,08:55:40.033562,81
Mackerel,3,08:55:41.238923,81
Mackerel,3,08:55:42.446243,82
Mackerel,3,08:55:43.644128,85
Mackerel,3,08:55:44.849751,86
Mackerel,3,08:55:46.052331,82
Mackerel,3,08:55:47.270858,84
Mackerel,3,08:55:48.471182,86
Mackerel,3,08:55:49.676592,87
Mackerel,3,08:55:50.884269,87
Mackerel,3,08:55:52.084575,88
Mackerel,3,08:55:53.298460,82
Mackerel,3,08:55:54.489885,81
Mackerel,3,08:55:55.697233,84
Mackerel,3,08:55:56.903100,85
Mackerel,3,08:55:58.111697,85
Mackerel,3,08:55:59.320619,88
Mackerel,3,08:56:27.276330,85
Mackerel,3,08:56:28.393633,85
Mackerel,3,08:56:29.544814,85
Mackerel,3,08:56:30.756091,81
Mackerel,3,08:56:31.955215,84
Mackerel,3,08:56:33.168360,85
Mackerel,3,08:56:34.367480,88
Mackerel,3,08:56:35.580616,86
Mackerel,3,08:56:36.789754,84
Mackerel,3,08:56:37.986870,85
Mackerel,3,08:56:39.186242,87
Mackerel,3,08:56:40.401814,85
Mackerel,3,08:56:41.600629,83
Mackerel,3,08:56:42.814697,87
Mackerel,3,08:56:44.014781,85
Mackerel,3,08:56:45.222477,81
Mackerel,3,08:56:46.425125,85
Mackerel,3,08:56:47.633289,87
Mackerel,3,08:56:48.836374,86
Mackerel,3,08:56:50.049051,85
Mackerel,3,08:56:51.251796,86
Mackerel,3,10:04:56.847921,116
Mackerel,3,10:04:57.956790,115
Mackerel,3,10:04:59.142197,114
Mackerel,3,10:05:00.349468,114
Mackerel,3,10:05:01.546828,109
Mackerel,3,10:05:02.753134,114
Mackerel,3,10:05:03.960359,112
Mackerel,3,10:05:05.176594,115
Mackerel,3,10:05:06.379958,111
Mackerel,3,10:05:07.589095,116
Mackerel,3,10:05:08.794598,114
Mackerel,3,10:05:09.999821,113
Mackerel,3,10:05:11.203194,115
Mackerel,3,10:05:12.410507,109
Mackerel,3,10:05:13.609693,114
Mackerel,3,10:05:14.816830,112
Mackerel,3,10:05:16.018163,115
Mackerel,3,10:05:17.223294,110
Mackerel,3,10:05:18.427679,114
Mackerel,3,10:05:19.630124,114
Mackerel,3,10:05:20.837653,110
Mackerel,3,10:05:53.219814,110
Mackerel,3,10:05:54.326861,114
Mackerel,3,10:05:55.504419,114
Mackerel,3,10:05:56.704511,116
Mackerel,3,10:05:57.910181,114
Mackerel,3,10:05:59.113609,115
Mackerel,3,10:06:00.326775,112
Mackerel,3,10:06:01.526847,111
Mackerel,3,10:06:02.731980,110
Mackerel,3,10:06:03.947926,112
Mackerel,3,10:06:05.150575,109
Mackerel,3,10:06:06.353431,115
Mackerel,3,10:06:07.560163,117
Mackerel,3,10:06:08.766929,115
Mackerel,3,10:06:09.976890,116
Mackerel,3,10:06:11.183276,120
Mackerel,3,10:06:12.374426,111
Mackerel,3,10:06:13.583227,115
Mackerel,3,10:06:14.797109,110
Mackerel,3,10:06:15.995960,116
Mackerel,3,10:06:17.203225,113
Mackerel,3,10:06:56.680739,127
Mackerel,3,10:06:57.789443,130
Mackerel,3,10:06:58.957179,125
Mackerel,3,10:07:00.173095,123
Mackerel,3,10:07:01.370359,125
Mackerel,3,10:07:02.576488,121
Mackerel,3,10:07:03.787145,126
Mackerel,3,10:07:04.988619,126
Mackerel,3,10:07:06.196245,124
Mackerel,3,10:07:07.407732,126
Mackerel,3,10:07:08.616121,125
Mackerel,3,10:07:09.812462,123
Mackerel,3,10:07:11.016185,124
Mackerel,3,10:07:12.229586,127
Mackerel,3,10:07:13.437077,122
Mackerel,3,10:07:14.640363,126
Mackerel,3,10:07:15.847579,126
Mackerel,3,10:07:17.052980,119
Mackerel,3,10:07:18.247020,125
Mackerel,3,10:07:19.466214,125
Mackerel,3,10:07:20.666340,124
Mackerel,3,10:07:51.977930,115
Mackerel,3,10:07:53.084051,124
Mackerel,3,10:07:54.269016,121
Mackerel,3,10:07:55.474657,121
Mackerel,3,10:07:56.672649,122
Mackerel,3,10:07:57.884681,120
Mackerel,3,10:07:59.096666,122
Mackerel,3,10:08:00.290940,119
Mackerel,3,10:08:01.500289,118
Mackerel,3,10:08:02.699881,118
Mackerel,3,10:08:03.918418,121
Mackerel,3,10:08:05.122720,120
Mackerel,3,10:08:06.319785,119
Mackerel,3,10:08:07.533384,119
Mackerel,3,10:08:08.734848,113
Mackerel,3,10:08:09.935086,118
Mackerel,3,10:08:11.153077,117
Mackerel,3,10:08:12.349813,121
Mackerel,3,10:08:13.561054,116
Mackerel,3,10:08:14.757229,119
Mackerel,3,10:08:15.970783,116
Mackerel,3,10:08:45.525481,115
Mackerel,3,10:08:46.639850,115
Mackerel,3,10:08:47.812095,112
Mackerel,3,10:08:49.020343,115
Mackerel,3,10:08:50.231861,112
Mackerel,3,10:08:51.426860,109
Mackerel,3,10:08:52.634449,111
Mackerel,3,10:08:53.835887,108
Mackerel,3,10:08:55.045565,112
Mackerel,3,10:08:56.248667,109
Mackerel,3,10:08:57.458299,109
Mackerel,3,10:08:58.670943,112
Mackerel,3,10:08:59.874155,107
Mackerel,3,10:09:01.081272,114
Mackerel,3,10:09:02.287742,112
Mackerel,3,10:09:03.481931,107
Mackerel,3,10:09:04.685433,111
Mackerel,3,10:09:05.898829,107
Mackerel,3,10:09:07.108395,110
Mackerel,3,10:09:08.305064,114
Mackerel,3,10:09:09.512286,112
Mackerel,3,10:11:57.923085,103
Mackerel,3,10:11:59.026974,102
Mackerel,3,10:12:00.219225,102
Mackerel,3,10:12:01.421782,104
Mackerel,3,10:12:02.628687,105
Mackerel,3,10:12:03.831215,102
Mackerel,3,10:12:05.031518,101
Mackerel,3,10:12:06.248234,102
Mackerel,3,10:12:07.455725,105
Mackerel,3,10:12:08.657752,102
Mackerel,3,10:12:09.853011,105
Mackerel,3,10:12:11.072890,104
Mackerel,3,10:12:12.276496,101
Mackerel,3,10:12:13.474997,101
Mackerel,3,10:12:14.679189,106
Mackerel,3,10:12:15.881539,104
Mackerel,3,10:12:17.087901,105
Mackerel,3,10:12:18.299485,107
Mackerel,3,10:12:19.504920,103
Mackerel,3,10:12:20.709148,106
Mackerel,3,10:12:21.920309,102
Mackerel,3,10:14:05.477706,116
Mackerel,3,10:14:06.594232,119
Mackerel,3,10:14:07.755774,116
Mackerel,3,10:14:08.976623,120
Mackerel,3,10:14:10.178350,117
Mackerel,3,10:14:11.382650,118
Mackerel,3,10:14:12.581285,118
Mackerel,3,10:14:13.798203,113
Mackerel,3,10:14:14.992134,120
Mackerel,3,10:14:16.203823,118
Mackerel,3,10:14:17.414648,120
Mackerel,3,10:14:18.618567,120
Mackerel,3,10:14:19.824562,118
Mackerel,3,10:14:21.028269,117
Mackerel,3,10:14:22.223901,116
Mackerel,3,10:14:23.440831,120
Mackerel,3,10:14:24.638516,114
Mackerel,3,10:14:25.842149,119
Mackerel,3,10:14:27.058470,116
Mackerel,3,10:14:28.257518,114
Mackerel,3,10:14:29.470899,117
Mackerel,3,10:15:15.323516,130
Mackerel,3,10:15:16.426403,124
Mackerel,3,10:15:17.614579,125
Mackerel,3,10:15:18.818926,124
Mackerel,3,10:15:20.036169,124
Mackerel,3,10:15:21.229287,125
Mackerel,3,10:15:22.434421,125
Mackerel,3,10:15:23.643560,123
Mackerel,3,10:15:24.844679,124
Mackerel,3,10:15:26.062818,128
Mackerel,3,10:15:27.266947,126
Mackerel,3,10:15:28.466073,125
Mackerel,3,10:15:29.681216,124
Mackerel,3,10:15:30.884341,125
Mackerel,3,10:15:32.087471,125
Mackerel,3,10:15:33.296605,123
Mackerel,3,10:15:34.497677,124
Mackerel,3,10:15:35.698747,125
Mackerel,3,10:15:36.913705,124
Mackerel,3,10:15:38.108953,125
Mackerel,3,10:15:39.317530,125
Mackerel,3,10:16:28.354817,111
Mackerel,3,10:16:29.473766,108
Mackerel,3,10:16:30.646159,107
Mackerel,3,10:16:31.858755,111
Mackerel,3,10:16:33.052287,110
Mackerel,3,10:16:34.262145,111
